car_name,location,km_driven,fuel_type,transmission_type,owner_type,mileage,engine,max_power,seats,price_inr,vehicle_age,brand,model,seller_type
Volkswagen Polo,Unknown,75000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,590000.0,4,Volkswagen,Polo,Dealer
Tata Tiago,Unknown,20149,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,470000.0,2,Tata,Tiago,Dealer
Honda Civic,Unknown,86000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,225000.0,12,Honda,Civic,Individual
Hyundai Grand,Unknown,26000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,555000.0,4,Hyundai,Grand,Dealer
Maruti Wagon R,Unknown,89000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,195000.0,14,Maruti,Wagon R,Dealer
Honda Amaze,Unknown,40000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,765000.0,3,Honda,Amaze,Individual
Hyundai i10,Unknown,19000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,360000.0,6,Hyundai,i10,Dealer
Hyundai Santro,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,120000.0,13,Hyundai,Santro,Individual
Maruti Swift Dzire,Unknown,35000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,648000.0,2,Maruti,Swift Dzire,Individual
Volkswagen Polo,Unknown,55000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,495000.0,8,Volkswagen,Polo,Dealer
Mahindra Scorpio,Unknown,93000,Diesel,Manual,Unknown,18.15,1493.0,97.7,8.0,770000.0,8,Mahindra,Scorpio,Dealer
Renault KWID,Unknown,34000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,460000.0,3,Renault,KWID,Dealer
Hyundai i20,Unknown,71000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,550000.0,7,Hyundai,i20,Dealer
Ford Ecosport,Unknown,43000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,750000.0,5,Ford,Ecosport,Dealer
Hyundai Creta,Unknown,66000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,870000.0,3,Hyundai,Creta,Individual
Maruti Swift Dzire,Unknown,40000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,500000.0,6,Maruti,Swift Dzire,Individual
Hyundai Verna,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,525000.0,9,Hyundai,Verna,Dealer
Hyundai Verna,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,1030000.0,2,Hyundai,Verna,Individual
Honda Amaze,Unknown,49000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,495000.0,5,Honda,Amaze,Dealer
Mahindra Bolero,Unknown,90000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,715000.0,3,Mahindra,Bolero,Individual
Hyundai Creta,Unknown,30000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,780000.0,4,Hyundai,Creta,Individual
Mahindra XUV500,Unknown,129615,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1300000.0,5,Mahindra,XUV500,Dealer
Maruti Swift,Unknown,21750,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,580000.0,2,Maruti,Swift,Individual
Jeep Compass,Unknown,20000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,1472000.0,3,Jeep,Compass,Individual
Hyundai Santro,Unknown,55000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,350000.0,7,Hyundai,Santro,Dealer
BMW 3,Unknown,71000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,2650000.0,5,BMW,3,Dealer
Maruti Wagon R,Unknown,10000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,420000.0,4,Maruti,Wagon R,Individual
Maruti Alto,Unknown,85000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,135000.0,17,Maruti,Alto,Dealer
Maruti Alto,Unknown,50000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,280000.0,4,Maruti,Alto,Individual
Maruti Ertiga,Unknown,20000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1064000.0,2,Maruti,Ertiga,Individual
Maruti Alto,Unknown,68000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,270000.0,6,Maruti,Alto,Dealer
Jaguar XF,Unknown,36000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,4000000.0,4,Jaguar,XF,Individual
Maruti Ertiga,Unknown,79000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,650000.0,7,Maruti,Ertiga,Dealer
Maruti Swift Dzire,Unknown,51000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,700000.0,4,Maruti,Swift Dzire,Dealer
Datsun GO,Unknown,60000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,320000.0,5,Datsun,GO,Individual
Maruti Swift Dzire,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,657000.0,5,Maruti,Swift Dzire,Dealer
Maruti Alto,Unknown,27000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,220000.0,11,Maruti,Alto,Dealer
Honda Jazz,Unknown,72000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,525000.0,5,Honda,Jazz,Dealer
Hyundai Creta,Unknown,75000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1175000.0,4,Hyundai,Creta,Dealer
Hyundai i20,Unknown,29000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,3,Hyundai,i20,Dealer
Hyundai i20,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,360000.0,9,Hyundai,i20,Individual
Maruti Swift,Unknown,100000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,300000.0,9,Maruti,Swift,Individual
Toyota Innova,Unknown,94000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1550000.0,4,Toyota,Innova,Dealer
Tata Hexa,Unknown,50000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1300000.0,3,Tata,Hexa,Individual
Datsun GO,Unknown,20000,Petrol,Manual,Unknown,18.15,1493.0,97.7,7.0,350000.0,5,Datsun,GO,Individual
Toyota Fortuner,Unknown,40000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,7.0,2600000.0,4,Toyota,Fortuner,Individual
Maruti Baleno,Unknown,40000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,750000.0,4,Maruti,Baleno,Individual
Mahindra KUV100,Unknown,35000,Diesel,Manual,Unknown,18.15,1493.0,97.7,6.0,786000.0,1,Mahindra,KUV100,Individual
Toyota Innova,Unknown,27000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,8.0,1950000.0,2,Toyota,Innova,Dealer
Maruti Baleno,Unknown,3000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,800000.0,1,Maruti,Baleno,Individual
Maruti Swift Dzire,Unknown,84500,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,200000.0,13,Maruti,Swift Dzire,Individual
Toyota Fortuner,Unknown,43200,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,2450000.0,4,Toyota,Fortuner,Individual
Maruti Swift Dzire,Unknown,32000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,785000.0,4,Maruti,Swift Dzire,Dealer
Honda City,Unknown,93000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,276000.0,11,Honda,City,Individual
BMW 3,Unknown,52500,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1875000.0,7,BMW,3,Dealer
Ford Ecosport,Unknown,70222,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,485000.0,8,Ford,Ecosport,Dealer
Hyundai i20,Unknown,105000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,8,Hyundai,i20,Dealer
Maruti Alto,Unknown,110000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,150000.0,12,Maruti,Alto,Individual
Honda Jazz,Unknown,33066,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,625000.0,6,Honda,Jazz,Dealer
Hyundai Santro,Unknown,5000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,530000.0,2,Hyundai,Santro,Individual
Hyundai Grand,Unknown,20000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,6,Hyundai,Grand,Individual
Maruti Swift Dzire,Unknown,74000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,460000.0,7,Maruti,Swift Dzire,Dealer
Maruti Alto,Unknown,29678,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,299000.0,6,Maruti,Alto,Dealer
Honda Amaze,Unknown,120000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,470000.0,5,Honda,Amaze,Individual
Maruti Alto,Unknown,35000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,270000.0,6,Maruti,Alto,Individual
Maruti Swift,Unknown,50000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,4,Maruti,Swift,Dealer
Tata Tiago,Unknown,5381,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,499000.0,3,Tata,Tiago,Dealer
Maruti S-Presso,Unknown,10000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,425000.0,2,Maruti,S-Presso,Individual
Toyota Innova,Unknown,310000,Diesel,Manual,Unknown,18.15,1493.0,97.7,8.0,510000.0,10,Toyota,Innova,Individual
Ford Ecosport,Unknown,72000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,690000.0,5,Ford,Ecosport,Dealer
Hyundai Venue,Unknown,40000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1080000.0,2,Hyundai,Venue,Dealer
Maruti Alto,Unknown,33026,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,328000.0,3,Maruti,Alto,Trustmark Dealer
Ford Ecosport,Unknown,65000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,4,Ford,Ecosport,Dealer
Maruti Ignis,Unknown,20000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,700000.0,4,Maruti,Ignis,Individual
Volkswagen Vento,Unknown,72000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,370000.0,10,Volkswagen,Vento,Dealer
Hyundai Grand,Unknown,55000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,445000.0,6,Hyundai,Grand,Dealer
Renault KWID,Unknown,14000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,370000.0,3,Renault,KWID,Individual
Honda City,Unknown,25000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,1300000.0,3,Honda,City,Individual
Ford Aspire,Unknown,57500,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,536000.0,5,Ford,Aspire,Individual
Maruti Swift,Unknown,50000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,750000.0,3,Maruti,Swift,Individual
Skoda Rapid,Unknown,85000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,575000.0,6,Skoda,Rapid,Dealer
Maruti Alto,Unknown,31488,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,300000.0,5,Maruti,Alto,Dealer
Toyota Glanza,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,747000.0,2,Toyota,Glanza,Individual
Toyota Innova,Unknown,165000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1225000.0,4,Toyota,Innova,Individual
Datsun redi-GO,Unknown,34000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,249000.0,4,Datsun,redi-GO,Dealer
Maruti Swift Dzire,Unknown,102000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,550000.0,7,Maruti,Swift Dzire,Dealer
Maruti Swift Dzire,Unknown,68590,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,475000.0,7,Maruti,Swift Dzire,Dealer
Hyundai i20,Unknown,72800,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,500000.0,1,Hyundai,i20,Dealer
Maruti Alto,Unknown,50000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,220000.0,6,Maruti,Alto,Individual
Maruti Alto,Unknown,31000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,280000.0,5,Maruti,Alto,Dealer
Honda City,Unknown,19000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,1150000.0,3,Honda,City,Dealer
Hyundai Verna,Unknown,61827,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,711000.0,8,Hyundai,Verna,Dealer
Maruti Wagon R,Unknown,70000,LPG,Manual,Unknown,18.15,1493.0,97.7,5.0,117000.0,13,Maruti,Wagon R,Individual
Hyundai i20,Unknown,73251,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,595000.0,5,Hyundai,i20,Dealer
Honda Amaze,Unknown,105000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,420000.0,7,Honda,Amaze,Individual
Maruti Ignis,Unknown,22000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,570000.0,4,Maruti,Ignis,Dealer
Honda City,Unknown,146000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,125000.0,14,Honda,City,Individual
Maruti Swift Dzire,Unknown,42000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,560000.0,5,Maruti,Swift Dzire,Dealer
Toyota Innova,Unknown,65000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1950000.0,3,Toyota,Innova,Dealer
Maruti Swift,Unknown,25000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,525000.0,5,Maruti,Swift,Dealer
Hyundai i20,Unknown,51000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,590000.0,6,Hyundai,i20,Dealer
Honda Jazz,Unknown,13001,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,5,Honda,Jazz,Dealer
Maruti Wagon R,Unknown,90000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,300000.0,6,Maruti,Wagon R,Individual
Skoda Rapid,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,350000.0,8,Skoda,Rapid,Individual
Hyundai i20,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,670000.0,1,Hyundai,i20,Individual
Hyundai i20,Unknown,81000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,475000.0,7,Hyundai,i20,Dealer
Maruti Wagon R,Unknown,76000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,195000.0,12,Maruti,Wagon R,Dealer
Mahindra Bolero,Unknown,120000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,365000.0,9,Mahindra,Bolero,Individual
Ford Figo,Unknown,98500,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,250000.0,8,Ford,Figo,Individual
Hyundai Santro,Unknown,10000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,575000.0,2,Hyundai,Santro,Individual
Maruti Ciaz,Unknown,130000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,695000.0,4,Maruti,Ciaz,Individual
Honda CR-V,Unknown,155000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,475000.0,14,Honda,CR-V,Dealer
Mercedes-Benz E-Class,Unknown,35000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,2395000.0,7,Mercedes-Benz,E-Class,Dealer
Volkswagen Vento,Unknown,78762,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,428000.0,9,Volkswagen,Vento,Dealer
Renault KWID,Unknown,25000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,250000.0,4,Renault,KWID,Individual
Ford Ecosport,Unknown,52000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,6,Ford,Ecosport,Dealer
Tata Hexa,Unknown,25000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1500000.0,4,Tata,Hexa,Individual
Honda City,Unknown,93877,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,800000.0,5,Honda,City,Individual
Toyota Fortuner,Unknown,149000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1800000.0,9,Toyota,Fortuner,Individual
Mahindra Scorpio,Unknown,70000,Diesel,Manual,Unknown,18.15,1493.0,97.7,9.0,595000.0,7,Mahindra,Scorpio,Individual
Tata Tiago,Unknown,28628,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,590000.0,4,Tata,Tiago,Dealer
Mahindra XUV500,Unknown,120000,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,850000.0,6,Mahindra,XUV500,Individual
Honda Amaze,Unknown,5000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,720000.0,2,Honda,Amaze,Individual
Mercedes-Benz C-Class,Unknown,51000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1675000.0,7,Mercedes-Benz,C-Class,Dealer
Maruti Baleno,Unknown,15000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,710000.0,3,Maruti,Baleno,Individual
Maruti Swift,Unknown,36000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,550000.0,6,Maruti,Swift,Dealer
Maruti Wagon R,Unknown,50000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,425000.0,5,Maruti,Wagon R,Individual
Volkswagen Polo,Unknown,40000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,6,Volkswagen,Polo,Individual
Maruti Wagon R,Unknown,10000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,391000.0,3,Maruti,Wagon R,Individual
Renault KWID,Unknown,22017,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,380000.0,4,Renault,KWID,Dealer
Maruti Swift,Unknown,39000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,765000.0,3,Maruti,Swift,Dealer
Toyota Innova,Unknown,148533,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,975000.0,7,Toyota,Innova,Dealer
Maruti Alto,Unknown,24779,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,360000.0,5,Maruti,Alto,Dealer
Maruti Alto,Unknown,70000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,150000.0,11,Maruti,Alto,Individual
Mahindra Thar,Unknown,12800,Diesel,Manual,Unknown,18.15,1493.0,97.7,6.0,999000.0,2,Mahindra,Thar,Individual
Maruti Wagon R,Unknown,120000,LPG,Manual,Unknown,18.15,1493.0,97.7,5.0,140000.0,13,Maruti,Wagon R,Individual
Ford Ecosport,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,585000.0,8,Ford,Ecosport,Dealer
Audi A4,Unknown,95000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,1000000.0,10,Audi,A4,Dealer
Volkswagen Vento,Unknown,31900,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1025000.0,3,Volkswagen,Vento,Dealer
Maruti Wagon R,Unknown,32000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,525000.0,2,Maruti,Wagon R,Dealer
Renault Duster,Unknown,92370,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,5,Renault,Duster,Dealer
Maruti Swift Dzire,Unknown,90503,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,725000.0,5,Maruti,Swift Dzire,Dealer
Hyundai Grand,Unknown,48728,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,480000.0,6,Hyundai,Grand,Dealer
Hyundai Grand,Unknown,63165,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,450000.0,6,Hyundai,Grand,Dealer
Hyundai Grand,Unknown,45000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,400000.0,6,Hyundai,Grand,Individual
Mercedes-Benz E-Class,Unknown,46001,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1650000.0,10,Mercedes-Benz,E-Class,Dealer
Maruti Vitara,Unknown,47000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,950000.0,4,Maruti,Vitara,Dealer
Mercedes-Benz E-Class,Unknown,70000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1800000.0,10,Mercedes-Benz,E-Class,Individual
Maruti Swift Dzire,Unknown,72300,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,665000.0,5,Maruti,Swift Dzire,Dealer
Volkswagen Polo,Unknown,25000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,850000.0,3,Volkswagen,Polo,Individual
Maruti Ertiga,Unknown,30000,Petrol,Manual,Unknown,18.15,1493.0,97.7,7.0,400000.0,8,Maruti,Ertiga,Dealer
Maruti Wagon R,Unknown,62000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,295000.0,10,Maruti,Wagon R,Dealer
Volkswagen Vento,Unknown,180000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,350000.0,8,Volkswagen,Vento,Individual
Honda City,Unknown,43000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,470000.0,8,Honda,City,Dealer
Hyundai Grand,Unknown,59656,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,532000.0,4,Hyundai,Grand,Trustmark Dealer
Toyota Fortuner,Unknown,104446,Diesel,Manual,Unknown,18.15,1493.0,97.7,7.0,1340000.0,9,Toyota,Fortuner,Dealer
Volkswagen Vento,Unknown,74000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,690000.0,6,Volkswagen,Vento,Dealer
Maruti Vitara,Unknown,50000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,895000.0,3,Maruti,Vitara,Individual
Maruti Baleno,Unknown,20000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,700000.0,1,Maruti,Baleno,Individual
Volkswagen Polo,Unknown,144653,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,250000.0,8,Volkswagen,Polo,Dealer
Hyundai Verna,Unknown,28000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,740000.0,5,Hyundai,Verna,Dealer
Audi A4,Unknown,65000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1850000.0,7,Audi,A4,Dealer
Maruti Swift Dzire,Unknown,70000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,600000.0,4,Maruti,Swift Dzire,Individual
Ford Figo,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,145000.0,10,Ford,Figo,Individual
BMW 5,Unknown,113000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,2500000.0,6,BMW,5,Dealer
Renault Duster,Unknown,80000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,390000.0,8,Renault,Duster,Dealer
Hyundai i20,Unknown,53000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,690000.0,3,Hyundai,i20,Dealer
Ford Figo,Unknown,73000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,335000.0,10,Ford,Figo,Dealer
Hyundai Grand,Unknown,5238,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,595000.0,4,Hyundai,Grand,Dealer
Honda Amaze,Unknown,71000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,575000.0,4,Honda,Amaze,Dealer
Maruti Alto,Unknown,24000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,270000.0,8,Maruti,Alto,Individual
Honda City,Unknown,90000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,265000.0,12,Honda,City,Individual
Hyundai Creta,Unknown,79000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1100000.0,4,Hyundai,Creta,Dealer
Maruti Swift Dzire,Unknown,35000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,785000.0,3,Maruti,Swift Dzire,Individual
Maruti Swift,Unknown,63699,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,355000.0,7,Maruti,Swift,Dealer
Honda City,Unknown,30000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,400000.0,10,Honda,City,Individual
Maruti Swift,Unknown,40000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,470000.0,6,Maruti,Swift,Dealer
Honda City,Unknown,30000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,925000.0,4,Honda,City,Dealer
Maruti Ciaz,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,710000.0,5,Maruti,Ciaz,Individual
Maruti Swift,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,380000.0,9,Maruti,Swift,Individual
Maruti Swift,Unknown,96000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,290000.0,13,Maruti,Swift,Dealer
Hyundai Verna,Unknown,85000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,730000.0,5,Hyundai,Verna,Dealer
Hyundai Grand,Unknown,77000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,500000.0,5,Hyundai,Grand,Individual
Maruti Alto,Unknown,55000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,150000.0,14,Maruti,Alto,Individual
Jaguar XF,Unknown,40000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,3400000.0,7,Jaguar,XF,Dealer
Maruti Alto,Unknown,40000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,350000.0,3,Maruti,Alto,Individual
Mercedes-Benz S-Class,Unknown,30000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,3300000.0,9,Mercedes-Benz,S-Class,Dealer
Honda Amaze,Unknown,136900,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,460000.0,5,Honda,Amaze,Dealer
Hyundai Creta,Unknown,110000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1100000.0,6,Hyundai,Creta,Individual
Maruti Swift Dzire,Unknown,60000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,555000.0,5,Maruti,Swift Dzire,Individual
Honda Amaze,Unknown,65000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,650000.0,2,Honda,Amaze,Individual
Toyota Innova,Unknown,130000,Diesel,Manual,Unknown,18.15,1493.0,97.7,8.0,1645000.0,4,Toyota,Innova,Dealer
BMW 3,Unknown,90000,Diesel,Automatic,Unknown,18.15,1493.0,97.7,5.0,1175000.0,10,BMW,3,Dealer
Maruti Swift,Unknown,97000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,350000.0,10,Maruti,Swift,Individual
Renault Triber,Unknown,20500,Petrol,Manual,Unknown,18.15,1493.0,97.7,7.0,650000.0,2,Renault,Triber,Individual
Tata Tiago,Unknown,20000,Petrol,Automatic,Unknown,18.15,1493.0,97.7,5.0,415000.0,3,Tata,Tiago,Individual
Hyundai Creta,Unknown,14000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,1150000.0,2,Hyundai,Creta,Individual
Hyundai Verna,Unknown,15000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,930000.0,3,Hyundai,Verna,Individual
Hyundai i10,Unknown,74000,Petrol,Manual,Unknown,18.15,1493.0,97.7,5.0,255000.0,11,Hyundai,i10,Dealer
Maruti Baleno,Unknown,100000,Diesel,Manual,Unknown,18.15,1493.0,97.7,5.0,700000.0,4,Maruti,Baleno,Individual
